elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
23.0,0.0018739711856467633,0.0007762268098953718,0.0020283727628408643,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
24.0,0.0018606298629012337,0.0008090274377238703,0.002028908298004105,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
25.0,0.0018467143205566213,0.000841598770336593,0.0020294438331673456,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
26.0,0.0018322284993814,0.0008739307534939077,0.0020299793683305864,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
27.0,0.0018171765162177597,0.0009060134006830318,0.0020305149034938273,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
28.0,0.0018015626628176448,0.0009378367962020178,0.002031050438657068,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
29.0,0.0017853914046247637,0.0009693910982237375,0.0020315859738203085,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
30.0,0.0017686673795029198,0.0010006665418389143,0.0020321215089835493,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
31.0,0.0017513953964110153,0.0010316534420772643,0.0020326570441467897,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
32.0,0.0017335804340251157,0.001062342196905811,0.00203319257931003,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
33.0,0.001715227639307961,0.0010927232902034464,0.002033728114473271,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
34.0,0.0016963423260263316,0.001122787294710817,0.002034263649636512,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
35.0,0.0016769299732167032,0.001152524874954621,0.0020347991847997527,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
36.0,0.001656996223599622,0.0011819267901454077,0.002035334719962993,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
37.0,0.001636546881943268,0.0012109838970479848,0.002035870255126234,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
38.0,0.0016155879133766687,0.001239687152823534,0.0020364057902894743,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
39.0,0.0015941254416530644,0.0012680276178425635,0.002036941325452715,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
40.0,0.0015721657473639174,0.0012959964584678104,0.002037476860615956,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
41.0,0.0015497152661040948,0.0013235849498062354,0.0020380123957791964,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
42.0,0.001526780586588756,0.001350784478429252,0.002038547930942437,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
43.0,0.001503368448722492,0.0013775865450603364,0.002039083466105678,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
44.0,0.0014794857416212874,0.0014039827672291884,0.0020396190012689185,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
45.0,0.0014551395015878822,0.0014299648818916109,0.0020401545364321593,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
46.0,0.0014303369100411233,0.0014555247480142856,0.0020406900715953997,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
47.0,0.0014050852913999236,0.0014806543491236476,0.0020412256067586405,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
48.0,0.001379392110922442,0.0015053457958180486,0.0020417611419218814,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
49.0,0.0013532649725011283,0.0015295913282424335,0.002042296677085122,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
50.0,0.001326711616414278,0.0015533833185247463,0.0020428322122483626,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
51.0,0.0012997399170347665,0.0015767142731733066,0.0020433677474116035,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
