x,Up_V,Un_V,OCV_V,Up_nd,Un_nd,OCV_nd
0.66167600,3.76262748,0.09374120,3.66888628,146.52174098,3.65040772,142.87133325
0.66217500,3.76219480,0.09369181,3.66850300,146.50489183,3.64848411,142.85640771
0.66267400,3.76176263,0.09364377,3.66811886,146.48806250,3.64661344,142.84144906
0.66317300,3.76133096,0.09359706,3.66773391,146.47125266,3.64479437,142.82645830
0.66367200,3.76089978,0.09355163,3.66734815,146.45446199,3.64302560,142.81143639
0.66417100,3.76046909,0.09350747,3.66696162,146.43769014,3.64130586,142.79638428
0.66467000,3.76003887,0.09346454,3.66657433,146.42093681,3.63963390,142.78130291
0.66516900,3.75960911,0.09342280,3.66618632,146.40420168,3.63800850,142.76619318
0.66566800,3.75917982,0.09338222,3.66579760,146.38748444,3.63642845,142.75105599
0.66616700,3.75875098,0.09334278,3.66540820,146.37078478,3.63489258,142.73589220
0.66666600,3.75832258,0.09330445,3.66501814,146.35410240,3.63339975,142.72070265
0.66716500,3.75789462,0.09326719,3.66462744,146.33743701,3.63194883,142.70548818
0.66766400,3.75746709,0.09323098,3.66423611,146.32078832,3.63053872,142.69024960
0.66816300,3.75703998,0.09319578,3.66384419,146.30415604,3.62916835,142.67498768
0.66866200,3.75661328,0.09316159,3.66345169,146.28753988,3.62783667,142.65970321
0.66916100,3.75618699,0.09312836,3.66305863,146.27093957,3.62654265,142.64439693
0.66966000,3.75576110,0.09309607,3.66266503,146.25435485,3.62528528,142.62906956
0.67015900,3.75533560,0.09306470,3.66227091,146.23778543,3.62406359,142.61372184
0.67065800,3.75491049,0.09303421,3.66187628,146.22123106,3.62287662,142.59835443
0.67115700,3.75448576,0.09300460,3.66148116,146.20469147,3.62172344,142.58296803
0.67165600,3.75406140,0.09297583,3.66108557,146.18816641,3.62060313,142.56756329
0.67215500,3.75363741,0.09294788,3.66068953,146.17165564,3.61951480,142.55214084
0.67265400,3.75321378,0.09292074,3.66029305,146.15515889,3.61845758,142.53670131
0.67315300,3.75279051,0.09289436,3.65989614,146.13867594,3.61743063,142.52124531
0.67365200,3.75236758,0.09286875,3.65949883,146.12220653,3.61643311,142.50577342
0.67415100,3.75194499,0.09284387,3.65910112,146.10575044,3.61546422,142.49028622
0.67465000,3.75152274,0.09281970,3.65870304,146.08930744,3.61452318,142.47478426
0.67514900,3.75110082,0.09279623,3.65830459,146.07287729,3.61360921,142.45926808
0.67564800,3.75067922,0.09277344,3.65790579,146.05645977,3.61272157,142.44373820
0.67614700,3.75025795,0.09275130,3.65750665,146.04005466,3.61185952,142.42819514
0.67664600,3.74983698,0.09272980,3.65710718,146.02366175,3.61102237,142.41263939
0.67714500,3.74941632,0.09270893,3.65670740,146.00728082,3.61020940,142.39707142
0.67764400,3.74899597,0.09268865,3.65630732,145.99091167,3.60941996,142.38149171
0.67814300,3.74857591,0.09266897,3.65590695,145.97455409,3.60865338,142.36590071
0.67864200,3.74815615,0.09264985,3.65550630,145.95820787,3.60790902,142.35029885
0.67914100,3.74773667,0.09263129,3.65510538,145.94187281,3.60718625,142.33468656
0.67964000,3.74731747,0.09261327,3.65470420,145.92554873,3.60648448,142.31906425
0.68013900,3.74689855,0.09259577,3.65430278,145.90923543,3.60580310,142.30343233
0.68063800,3.74647991,0.09257878,3.65390112,145.89293272,3.60514155,142.28779117
0.68113700,3.74606152,0.09256229,3.65349923,145.87664041,3.60449926,142.27214115
0.68163600,3.74564341,0.09254628,3.65309713,145.86035833,3.60387569,142.25648264
0.68213500,3.74522555,0.09253073,3.65269481,145.84408628,3.60327030,142.24081598
0.68263400,3.74480794,0.09251564,3.65229230,145.82782411,3.60268258,142.22514152
0.68313300,3.74439058,0.09250099,3.65188959,145.81157162,3.60211203,142.20945959
0.68363200,3.74397347,0.09248676,3.65148670,145.79532866,3.60155815,142.19377050
0.68413100,3.74355659,0.09247296,3.65108364,145.77909504,3.60102048,142.17807457
0.68463000,3.74313996,0.09245955,3.65068040,145.76287062,3.60049854,142.16237208
0.68512900,3.74272355,0.09244654,3.65027701,145.74665523,3.59999188,142.14666334
0.68562800,3.74230737,0.09243391,3.64987346,145.73044870,3.59950008,142.13094862
0.68612700,3.74189142,0.09242165,3.64946976,145.71425088,3.59902269,142.11522819
0.68662600,3.74147568,0.09240976,3.64906593,145.69806162,3.59855932,142.09950230
0.68712500,3.74106016,0.09239821,3.64866196,145.68188076,3.59810955,142.08377122
0.68762400,3.74064486,0.09238699,3.64825786,145.66570817,3.59767298,142.06803518
0.68812300,3.74022976,0.09237611,3.64785365,145.64954368,3.59724925,142.05229442
0.68862200,3.73981487,0.09236555,3.64744931,145.63338716,3.59683799,142.03654917
0.68912100,3.73940017,0.09235530,3.64704487,145.61723846,3.59643882,142.02079965
0.68962000,3.73898568,0.09234535,3.64664032,145.60109746,3.59605140,142.00504606
0.69011900,3.73857138,0.09233570,3.64623568,145.58496400,3.59567539,141.98928862
0.69061800,3.73815726,0.09232633,3.64583094,145.56883796,3.59531046,141.97352751
0.69111700,3.73774334,0.09231723,3.64542611,145.55271921,3.59495628,141.95776293
0.69161600,3.73732960,0.09230840,3.64502120,145.53660762,3.59461255,141.94199506
0.69211500,3.73691604,0.09229984,3.64461620,145.52050305,3.59427897,141.92622408
0.69261400,3.73650266,0.09229152,3.64421113,145.50440539,3.59395522,141.91045016
0.69311300,3.73608945,0.09228346,3.64380599,145.48831451,3.59364104,141.89467347
0.69361200,3.73567641,0.09227563,3.64340079,145.47223029,3.59333614,141.87889415
0.69411100,3.73526354,0.09226803,3.64299552,145.45615261,3.59304024,141.86311236
0.69461000,3.73485084,0.09226065,3.64259019,145.44008136,3.59275310,141.84732826
0.69510900,3.73443830,0.09225350,3.64218480,145.42401642,3.59247444,141.83154197
0.69560800,3.73402591,0.09224655,3.64177936,145.40795768,3.59220403,141.81575365
0.69610700,3.73361369,0.09223981,3.64137387,145.39190502,3.59194162,141.79996340
0.69660600,3.73320161,0.09223328,3.64096834,145.37585835,3.59168697,141.78417138
0.69710500,3.73278969,0.09222693,3.64056276,145.35981755,3.59143987,141.76837768
0.69760400,3.73237792,0.09222077,3.64015715,145.34378252,3.59120009,141.75258244
0.69810300,3.73196629,0.09221480,3.63975149,145.32775316,3.59096740,141.73678575
0.69860200,3.73155480,0.09220900,3.63934581,145.31172936,3.59074162,141.72098774
0.69910100,3.73114346,0.09220337,3.63894009,145.29571102,3.59052253,141.70518850
0.69960000,3.73073225,0.09219791,3.63853434,145.27969806,3.59030993,141.68938812
0.70009900,3.73032118,0.09219262,3.63812856,145.26369036,3.59010364,141.67358672
0.70059800,3.72991024,0.09218748,3.63772276,145.24768784,3.58990347,141.65778437
0.70109700,3.72949943,0.09218249,3.63731694,145.23169041,3.58970924,141.64198117
0.70159600,3.72908875,0.09217765,3.63691110,145.21569797,3.58952077,141.62617720
0.70209500,3.72867820,0.09217295,3.63650525,145.19971044,3.58933790,141.61037254
0.70259400,3.72826777,0.09216840,3.63609937,145.18372772,3.58916046,141.59456726
0.70309300,3.72785746,0.09216397,3.63569348,145.16774973,3.58898829,141.57876144
0.70359200,3.72744727,0.09215968,3.63528758,145.15177639,3.58882123,141.56295516
0.70409100,3.72703720,0.09215552,3.63488167,145.13580761,3.58865914,141.54714847
0.70459000,3.72662724,0.09215148,3.63447575,145.11984332,3.58850186,141.53134145
0.70508900,3.72621739,0.09214756,3.63406983,145.10388342,3.58834926,141.51553416
0.70558800,3.72580766,0.09214376,3.63366390,145.08792784,3.58820120,141.49972664
0.70608700,3.72539803,0.09214007,3.63325796,145.07197651,3.58805754,141.48391898
0.70658600,3.72498852,0.09213649,3.63285202,145.05602935,3.58791815,141.46811120
0.70708500,3.72457910,0.09213302,3.63244608,145.04008628,3.58778290,141.45230338
0.70758400,3.72416980,0.09212965,3.63204014,145.02414723,3.58765168,141.43649555
0.70808300,3.72376059,0.09212638,3.63163421,145.00821213,3.58752437,141.42068776
0.70858200,3.72335148,0.09212321,3.63122827,144.99228091,3.58740084,141.40488006
0.70908100,3.72294247,0.09212013,3.63082234,144.97635349,3.58728099,141.38907250
0.70958000,3.72253355,0.09211715,3.63041641,144.96042981,3.58716471,141.37326510
0.71007900,3.72212473,0.09211425,3.63001049,144.94450980,3.58705189,141.35745792
0.71057800,3.72171601,0.09211144,3.62960457,144.92859340,3.58694242,141.34165098
0.71107700,3.72130737,0.09210871,3.62919866,144.91268054,3.58683622,141.32584432
0.71157600,3.72089882,0.09210606,3.62879276,144.89677116,3.58673318,141.31003798
0.71207500,3.72049036,0.09210350,3.62838687,144.88086519,3.58663321,141.29423198
0.71257400,3.72008199,0.09210101,3.62798098,144.86496258,3.58653622,141.27842636
0.71307300,3.71967370,0.09209859,3.62757511,144.84906326,3.58644212,141.26262114
0.71357200,3.71926549,0.09209624,3.62716925,144.83316717,3.58635082,141.24681635
0.71407100,3.71885737,0.09209397,3.62676340,144.81727426,3.58626224,141.23101202
0.71457000,3.71844932,0.09209176,3.62635756,144.80138447,3.58617630,141.21520817
0.71506900,3.71804136,0.09208962,3.62595174,144.78549774,3.58609292,141.19940481
0.71556800,3.71763347,0.09208755,3.62554593,144.76961401,3.58601203,141.18360198
0.71606700,3.71722566,0.09208553,3.62514013,144.75373324,3.58593355,141.16779969
0.71656600,3.71681792,0.09208357,3.62473435,144.73785537,3.58585741,141.15199797
0.71706500,3.71641025,0.09208168,3.62432858,144.72198035,3.58578354,141.13619681
0.71756400,3.71600266,0.09207984,3.62392282,144.70610813,3.58571187,141.12039626
0.71806300,3.71559514,0.09207805,3.62351709,144.69023865,3.58564234,141.10459631
0.71856200,3.71518769,0.09207632,3.62311137,144.67437186,3.58557488,141.08879698
0.71906100,3.71478030,0.09207464,3.62270566,144.65850773,3.58550943,141.07299830
0.71956000,3.71437298,0.09207301,3.62229997,144.64264619,3.58544594,141.05720026
0.72005900,3.71396573,0.09207143,3.62189430,144.62678721,3.58538434,141.04140287
0.72055800,3.71355854,0.09206989,3.62148865,144.61093074,3.58532457,141.02560616
0.72105700,3.71315141,0.09206840,3.62108301,144.59507673,3.58526660,141.00981013
0.72155600,3.71274435,0.09206696,3.62067739,144.57922513,3.58521034,140.99401479
0.72205500,3.71233735,0.09206556,3.62027179,144.56337591,3.58515577,140.97822014
0.72255400,3.71193040,0.09206420,3.61986621,144.54752903,3.58510283,140.96242620
0.72305300,3.71152352,0.09206288,3.61946064,144.53168443,3.58505147,140.94663296
0.72355200,3.71111670,0.09206160,3.61905510,144.51584208,3.58500163,140.93084044
0.72405100,3.71070993,0.09206036,3.61864957,144.50000193,3.58495329,140.91504864
0.72455000,3.71030321,0.09205915,3.61824406,144.48416396,3.58490639,140.89925757
0.72504900,3.70989655,0.09205798,3.61783857,144.46832811,3.58486089,140.88346723
0.72554800,3.70948995,0.09205685,3.61743310,144.45249436,3.58481674,140.86767761
0.72604700,3.70908339,0.09205575,3.61702764,144.43666265,3.58477392,140.85188873
0.72654600,3.70867689,0.09205468,3.61662221,144.42083296,3.58473237,140.83610059
0.72704500,3.70827044,0.09205365,3.61621680,144.40500525,3.58469206,140.82031319
0.72754400,3.70786404,0.09205264,3.61581140,144.38917948,3.58465296,140.80452653
0.72804300,3.70745769,0.09205167,3.61540602,144.37335563,3.58461502,140.78874061
0.72854200,3.70705139,0.09205073,3.61500066,144.35753364,3.58457821,140.77295543
0.72904100,3.70664513,0.09204981,3.61459533,144.34171350,3.58454251,140.75717099
0.72954000,3.70623892,0.09204892,3.61419001,144.32589516,3.58450787,140.74138729
0.73003900,3.70583276,0.09204806,3.61378470,144.31007859,3.58447426,140.72560433
0.73053800,3.70542664,0.09204722,3.61337942,144.29426377,3.58444166,140.70982211
0.73103700,3.70502057,0.09204641,3.61297416,144.27845066,3.58441003,140.69404063
0.73153600,3.70461453,0.09204562,3.61256892,144.26263922,3.58437934,140.67825988
0.73203500,3.70420854,0.09204485,3.61216369,144.24682944,3.58434957,140.66247987
0.73253400,3.70380260,0.09204411,3.61175848,144.23102128,3.58432069,140.64670058
0.73303300,3.70339669,0.09204339,3.61135330,144.21521470,3.58429268,140.63092203
0.73353200,3.70299082,0.09204269,3.61094813,144.19940969,3.58426550,140.61514419
0.73403100,3.70258499,0.09204202,3.61054298,144.18360621,3.58423913,140.59936708
0.73453000,3.70217920,0.09204136,3.61013784,144.16780423,3.58421354,140.58359069
0.73502900,3.70177345,0.09204072,3.60973273,144.15200374,3.58418872,140.56781501
0.73552800,3.70136774,0.09204010,3.60932763,144.13620469,3.58416465,140.55204005
0.73602700,3.70096206,0.09203951,3.60892256,144.12040708,3.58414129,140.53626579
0.73652600,3.70055642,0.09203892,3.60851750,144.10461086,3.58411863,140.52049223
0.73702500,3.70015081,0.09203836,3.60811246,144.08881601,3.58409664,140.50471937
0.73752400,3.69974524,0.09203781,3.60770743,144.07302251,3.58407532,140.48894720
0.73802300,3.69933970,0.09203728,3.60730243,144.05723034,3.58405463,140.47317572
0.73852200,3.69893420,0.09203676,3.60689744,144.04143947,3.58403455,140.45740492
0.73902100,3.69852873,0.09203626,3.60649247,144.02564988,3.58401508,140.44163480
0.73952000,3.69812329,0.09203578,3.60608751,144.00986154,3.58399619,140.42586535
0.74001900,3.69771788,0.09203531,3.60568257,143.99407443,3.58397786,140.41009658
0.74051800,3.69731251,0.09203485,3.60527766,143.97828854,3.58396008,140.39432846
0.74101700,3.69690716,0.09203441,3.60487275,143.96250383,3.58394283,140.37856100
0.74151600,3.69650184,0.09203398,3.60446787,143.94672028,3.58392609,140.36279419
0.74201500,3.69609656,0.09203356,3.60406300,143.93093788,3.58390986,140.34702802
0.74251400,3.69569130,0.09203316,3.60365814,143.91515661,3.58389411,140.33126250
0.74301300,3.69528607,0.09203277,3.60325331,143.89937644,3.58387883,140.31549761
0.74351200,3.69488087,0.09203238,3.60284849,143.88359735,3.58386401,140.29973334
0.74401100,3.69447570,0.09203202,3.60244368,143.86781933,3.58384962,140.28396970
0.74451000,3.69407055,0.09203166,3.60203889,143.85204235,3.58383567,140.26820668
0.74500900,3.69366543,0.09203131,3.60163412,143.83626640,3.58382214,140.25244426
0.74550800,3.69326033,0.09203097,3.60122936,143.82049145,3.58380901,140.23668245
0.74600700,3.69285526,0.09203065,3.60082462,143.80471750,3.58379627,140.22092123
0.74650600,3.69245022,0.09203033,3.60041989,143.78894451,3.58378391,140.20516060
0.74700500,3.69204520,0.09203002,3.60001518,143.77317248,3.58377192,140.18940056
0.74750400,3.69164020,0.09202972,3.59961048,143.75740139,3.58376029,140.17364110
0.74800300,3.69123523,0.09202943,3.59920580,143.74163122,3.58374901,140.15788221
0.74850200,3.69083028,0.09202915,3.59880113,143.72586195,3.58373806,140.14212389
0.74900100,3.69042535,0.09202888,3.59839648,143.71009356,3.58372744,140.12636612
0.74950000,3.69002045,0.09202861,3.59799184,143.69432605,3.58371714,140.11060891
0.74999900,3.68961557,0.09202836,3.59758721,143.67855939,3.58370714,140.09485225
0.75049800,3.68921071,0.09202811,3.59718260,143.66279357,3.58369744,140.07909613
0.75099700,3.68880587,0.09202787,3.59677800,143.64702858,3.58368804,140.06334054
0.75149600,3.68840105,0.09202763,3.59637342,143.63126439,3.58367891,140.04758548
0.75199500,3.68799625,0.09202740,3.59596884,143.61550100,3.58367005,140.03183094
0.75249400,3.68759147,0.09202718,3.59556429,143.59973839,3.58366146,140.01607692
0.75299300,3.68718671,0.09202697,3.59515974,143.58397654,3.58365313,140.00032341
0.75349200,3.68678197,0.09202676,3.59475521,143.56821545,3.58364505,139.98457040
0.75399100,3.68637725,0.09202656,3.59435069,143.55245510,3.58363720,139.96881789
0.75449000,3.68597255,0.09202636,3.59394618,143.53669547,3.58362959,139.95306587
0.75498900,3.68556787,0.09202618,3.59354169,143.52093655,3.58362221,139.93731434
0.75548800,3.68516320,0.09202599,3.59313721,143.50517833,3.58361505,139.92156328
0.75598700,3.68475855,0.09202581,3.59273274,143.48942080,3.58360810,139.90581270
0.75648600,3.68435392,0.09202564,3.59232828,143.47366394,3.58360136,139.89006258
0.75698500,3.68394931,0.09202547,3.59192384,143.45790775,3.58359482,139.87431293
0.75748400,3.68354471,0.09202531,3.59151940,143.44215220,3.58358848,139.85856373
0.75798300,3.68314013,0.09202515,3.59111498,143.42639730,3.58358232,139.84281497
0.75848200,3.68273557,0.09202500,3.59071057,143.41064301,3.58357635,139.82706666
0.75898100,3.68233102,0.09202485,3.59030617,143.39488935,3.58357056,139.81131879
0.75948000,3.68192648,0.09202470,3.58990178,143.37913629,3.58356494,139.79557135
0.75997900,3.68152197,0.09202456,3.58949740,143.36338382,3.58355949,139.77982433
0.76047800,3.68111746,0.09202443,3.58909304,143.34763193,3.58355420,139.76407774
0.76097700,3.68071298,0.09202430,3.58868868,143.33188062,3.58354906,139.74833156
0.76147600,3.68030850,0.09202417,3.58828433,143.31612987,3.58354409,139.73258578
0.76197500,3.67990404,0.09202405,3.58788000,143.30037967,3.58353926,139.71684041
0.76247400,3.67949960,0.09202392,3.58747567,143.28463001,3.58353457,139.70109544
0.76297300,3.67909516,0.09202381,3.58707136,143.26888088,3.58353002,139.68535086
0.76347200,3.67869075,0.09202369,3.58666705,143.25313227,3.58352561,139.66960666
0.76397100,3.67828634,0.09202358,3.58626276,143.23738418,3.58352133,139.65386285
0.76447000,3.67788195,0.09202348,3.58585847,143.22163659,3.58351718,139.63811941
0.76496900,3.67747757,0.09202337,3.58545419,143.20588949,3.58351315,139.62237634
0.76546800,3.67707320,0.09202327,3.58504993,143.19014288,3.58350925,139.60663364
0.76596700,3.67666884,0.09202318,3.58464567,143.17439675,3.58350546,139.59089129
0.76646600,3.67626450,0.09202308,3.58424142,143.15865108,3.58350178,139.57514930
0.76696500,3.67586017,0.09202299,3.58383718,143.14290587,3.58349821,139.55940766
0.76746400,3.67545585,0.09202290,3.58343295,143.12716112,3.58349475,139.54366637
0.76796300,3.67505154,0.09202282,3.58302873,143.11141680,3.58349139,139.52792541
0.76846200,3.67464724,0.09202273,3.58262451,143.09567292,3.58348813,139.51218479
0.76896100,3.67424296,0.09202265,3.58222031,143.07992947,3.58348497,139.49644450
0.76946000,3.67383868,0.09202257,3.58181611,143.06418644,3.58348190,139.48070454
0.76995900,3.67343442,0.09202250,3.58141192,143.04844382,3.58347893,139.46496489
0.77045800,3.67303016,0.09202242,3.58100774,143.03270160,3.58347604,139.44922556
0.77095700,3.67262592,0.09202235,3.58060357,143.01695978,3.58347324,139.43348654
0.77145600,3.67222168,0.09202228,3.58019940,143.00121835,3.58347052,139.41774783
0.77195500,3.67181746,0.09202221,3.57979525,142.98547730,3.58346789,139.40200942
0.77245400,3.67141324,0.09202215,3.57939110,142.96973663,3.58346533,139.38627130
0.77295300,3.67100904,0.09202208,3.57898696,142.95399633,3.58346285,139.37053348
0.77345200,3.67060484,0.09202202,3.57858282,142.93825638,3.58346044,139.35479594
0.77395100,3.67020065,0.09202196,3.57817869,142.92251680,3.58345810,139.33905869
0.77445000,3.66979648,0.09202190,3.57777457,142.90677756,3.58345584,139.32332172
0.77494900,3.66939231,0.09202185,3.57737046,142.89103867,3.58345364,139.30758503
0.77544800,3.66898815,0.09202179,3.57696635,142.87530011,3.58345151,139.29184860
0.77594700,3.66858399,0.09202174,3.57656226,142.85956188,3.58344944,139.27611245
0.77644600,3.66817985,0.09202169,3.57615816,142.84382398,3.58344743,139.26037655
0.77694500,3.66777571,0.09202164,3.57575408,142.82808640,3.58344548,139.24464092
0.77744400,3.66737159,0.09202159,3.57535000,142.81234913,3.58344359,139.22890554
0.77794300,3.66696747,0.09202154,3.57494593,142.79661217,3.58344176,139.21317041
0.77844200,3.66656336,0.09202150,3.57454186,142.78087550,3.58343998,139.19743553
0.77894100,3.66615925,0.09202145,3.57413780,142.76513914,3.58343825,139.18170089
0.77944000,3.66575515,0.09202141,3.57373375,142.74940307,3.58343658,139.16596649
0.77993900,3.66535106,0.09202137,3.57332970,142.73366728,3.58343495,139.15023232
0.78043800,3.66494698,0.09202133,3.57292566,142.71793177,3.58343338,139.13449839
0.78093700,3.66454291,0.09202129,3.57252162,142.70219654,3.58343185,139.11876469
0.78143600,3.66413884,0.09202125,3.57211759,142.68646157,3.58343036,139.10303121
0.78193500,3.66373478,0.09202121,3.57171357,142.67072688,3.58342892,139.08729795
0.78243400,3.66333072,0.09202118,3.57130955,142.65499244,3.58342753,139.07156491
0.78293300,3.66292667,0.09202114,3.57090553,142.63925826,3.58342617,139.05583209
0.78343200,3.66252263,0.09202111,3.57050152,142.62352433,3.58342486,139.04009948
0.78393100,3.66211860,0.09202107,3.57009752,142.60779065,3.58342358,139.02436707
0.78443000,3.66171457,0.09202104,3.56969352,142.59205721,3.58342234,139.00863487
0.78492900,3.66131054,0.09202101,3.56928953,142.57632401,3.58342114,138.99290287
0.78542800,3.66090653,0.09202098,3.56888554,142.56059104,3.58341998,138.97717106
0.78592700,3.66050252,0.09202095,3.56848156,142.54485830,3.58341884,138.96143946
0.78642600,3.66009851,0.09202092,3.56807759,142.52912579,3.58341775,138.94570804
0.78692500,3.65969451,0.09202090,3.56767361,142.51339349,3.58341668,138.92997681
0.78742400,3.65929052,0.09202087,3.56726964,142.49766142,3.58341565,138.91424577
0.78792300,3.65888653,0.09202085,3.56686568,142.48192956,3.58341465,138.89851491
0.78842200,3.65848254,0.09202082,3.56646172,142.46619790,3.58341368,138.88278423
0.78892100,3.65807857,0.09202080,3.56605777,142.45046646,3.58341273,138.86705372
0.78942000,3.65767459,0.09202077,3.56565382,142.43473521,3.58341182,138.85132339
0.78991900,3.65727062,0.09202075,3.56524988,142.41900416,3.58341093,138.83559324
0.79041800,3.65686666,0.09202073,3.56484593,142.40327331,3.58341007,138.81986325
0.79091700,3.65646270,0.09202071,3.56444200,142.38754265,3.58340923,138.80413342
0.79141600,3.65605875,0.09202069,3.56403807,142.37181218,3.58340842,138.78840376
0.79191500,3.65565480,0.09202067,3.56363414,142.35608189,3.58340763,138.77267426
0.79241400,3.65525086,0.09202065,3.56323021,142.34035178,3.58340687,138.75694491
0.79291300,3.65484692,0.09202063,3.56282629,142.32462185,3.58340613,138.74121572
0.79341200,3.65444299,0.09202061,3.56242238,142.30889209,3.58340541,138.72548668
0.79391100,3.65403905,0.09202059,3.56201846,142.29316251,3.58340471,138.70975780
0.79441000,3.65363513,0.09202057,3.56161456,142.27743309,3.58340403,138.69402906
0.79490900,3.65323121,0.09202056,3.56121065,142.26170384,3.58340338,138.67830046
0.79540800,3.65282729,0.09202054,3.56080675,142.24597475,3.58340274,138.66257201
0.79590700,3.65242338,0.09202052,3.56040285,142.23024582,3.58340212,138.64684370
0.79640600,3.65201947,0.09202051,3.55999896,142.21451705,3.58340152,138.63111552
0.79690500,3.65161556,0.09202049,3.55959507,142.19878843,3.58340094,138.61538749
0.79740400,3.65121166,0.09202048,3.55919118,142.18305996,3.58340037,138.59965958
0.79790300,3.65080776,0.09202046,3.55878730,142.16733164,3.58339983,138.58393181
0.79840200,3.65040387,0.09202045,3.55838342,142.15160346,3.58339929,138.56820416
0.79890100,3.64999998,0.09202044,3.55797954,142.13587543,3.58339878,138.55247665
0.79940000,3.64959609,0.09202042,3.55757567,142.12014753,3.58339828,138.53674925
0.79989900,3.64919221,0.09202041,3.55717179,142.10441978,3.58339779,138.52102198
0.80039800,3.64878833,0.09202040,3.55676793,142.08869216,3.58339732,138.50529484
0.80089700,3.64838445,0.09202039,3.55636406,142.07296467,3.58339686,138.48956781
0.80139600,3.64798058,0.09202038,3.55596020,142.05723731,3.58339642,138.47384089
0.80189500,3.64757671,0.09202037,3.55555634,142.04151008,3.58339599,138.45811409
0.80239400,3.64717284,0.09202036,3.55515249,142.02578298,3.58339557,138.44238741
0.80289300,3.64676898,0.09202034,3.55474863,142.01005599,3.58339516,138.42666083
0.80339200,3.64636512,0.09202033,3.55434478,141.99432913,3.58339477,138.41093436
0.80389100,3.64596126,0.09202032,3.55394094,141.97860239,3.58339439,138.39520801
0.80439000,3.64555741,0.09202032,3.55353709,141.96287577,3.58339402,138.37948175
0.80488900,3.64515355,0.09202031,3.55313325,141.94714926,3.58339366,138.36375560
0.80538800,3.64474971,0.09202030,3.55272941,141.93142286,3.58339331,138.34802955
0.80588700,3.64434586,0.09202029,3.55232557,141.91569658,3.58339297,138.33230361
0.80638600,3.64394202,0.09202028,3.55192174,141.89997040,3.58339264,138.31657776
0.80688500,3.64353818,0.09202027,3.55151791,141.88424433,3.58339232,138.30085201
0.80738400,3.64313434,0.09202026,3.55111408,141.86851836,3.58339201,138.28512635
0.80788300,3.64273051,0.09202026,3.55071025,141.85279250,3.58339171,138.26940079
0.80838200,3.64232667,0.09202025,3.55030642,141.83706673,3.58339142,138.25367531
0.80888100,3.64192284,0.09202024,3.54990260,141.82134107,3.58339114,138.23794993
0.80938000,3.64151902,0.09202023,3.54949878,141.80561550,3.58339086,138.22222464
0.80987900,3.64111519,0.09202023,3.54909496,141.78989003,3.58339060,138.20649944
0.81037800,3.64071137,0.09202022,3.54869115,141.77416465,3.58339034,138.19077432
0.81087700,3.64030755,0.09202021,3.54828734,141.75843937,3.58339009,138.17504928
0.81137600,3.63990373,0.09202021,3.54788352,141.74271417,3.58338984,138.15932433
0.81187500,3.63949992,0.09202020,3.54747972,141.72698907,3.58338961,138.14359946
0.81237400,3.63909610,0.09202020,3.54707591,141.71126405,3.58338938,138.12787467
0.81287300,3.63869229,0.09202019,3.54667210,141.69553912,3.58338915,138.11214996
0.81337200,3.63828848,0.09202018,3.54626830,141.67981427,3.58338894,138.09642533
0.81387100,3.63788468,0.09202018,3.54586450,141.66408950,3.58338873,138.08070077
0.81437000,3.63748087,0.09202017,3.54546070,141.64836482,3.58338853,138.06497629
0.81486900,3.63707707,0.09202017,3.54505690,141.63264021,3.58338833,138.04925188
0.81536800,3.63667327,0.09202016,3.54465311,141.61691568,3.58338814,138.03352755
0.81586700,3.63626947,0.09202016,3.54424931,141.60119123,3.58338795,138.01780328
0.81636600,3.63586568,0.09202015,3.54384552,141.58546686,3.58338777,138.00207909
0.81686500,3.63546188,0.09202015,3.54344173,141.56974256,3.58338760,137.98635496
0.81736400,3.63505809,0.09202015,3.54303794,141.55401833,3.58338743,137.97063090
0.81786300,3.63465430,0.09202014,3.54263416,141.53829417,3.58338726,137.95490691
0.81836200,3.63425051,0.09202014,3.54223037,141.52257008,3.58338710,137.93918298
0.81886100,3.63384672,0.09202013,3.54182659,141.50684606,3.58338694,137.92345912
0.81936000,3.63344294,0.09202013,3.54142281,141.49112211,3.58338679,137.90773532
0.81985900,3.63303915,0.09202013,3.54101903,141.47539823,3.58338665,137.89201158
0.82035800,3.63263537,0.09202012,3.54061525,141.45967441,3.58338651,137.87628790
0.82085700,3.63223159,0.09202012,3.54021147,141.44395065,3.58338637,137.86056429
0.82135600,3.63182781,0.09202012,3.53980769,141.42822696,3.58338623,137.84484073
0.82185500,3.63142403,0.09202011,3.53940392,141.41250333,3.58338610,137.82911723
0.82235400,3.63102026,0.09202011,3.53900015,141.39677976,3.58338598,137.81339378
0.82285300,3.63061648,0.09202011,3.53859638,141.38105625,3.58338586,137.79767039
0.82335200,3.63021271,0.09202010,3.53819261,141.36533280,3.58338574,137.78194706
0.82385100,3.62980894,0.09202010,3.53778884,141.34960940,3.58338562,137.76622378
0.82435000,3.62940517,0.09202010,3.53738507,141.33388606,3.58338551,137.75050055
0.82484900,3.62900140,0.09202009,3.53698131,141.31816278,3.58338540,137.73477738
0.82534800,3.62859763,0.09202009,3.53657754,141.30243955,3.58338530,137.71905425
0.82584700,3.62819387,0.09202009,3.53617378,141.28671637,3.58338519,137.70333118
0.82634600,3.62779010,0.09202009,3.53577002,141.27099325,3.58338509,137.68760816
0.82684500,3.62738634,0.09202008,3.53536626,141.25527018,3.58338500,137.67188518
