node_id,x,y
40,4.3526457294417324e-7,-1.4142603282196672e-7
41,4.6089216000000005e-7,-2.2577204339844394e-22
42,4.4140441121052383e-7,1.4342098720638802e-7
43,3.7809244839859926e-7,2.7470024327925445e-7
44,2.7659755764627074e-7,3.8070387759080987e-7
45,1.4641341878302112e-7,4.506141686100493e-7
46,2.6288789400174803e-22,4.7703168e-7
47,-1.4840837316744234e-7,4.567540068763998e-7
48,-2.841868151143338e-7,3.9114959435965365e-7
49,-3.9376102355186415e-7,2.8608412948135016e-7
50,-4.659637642759252e-7,1.5140080474407548e-7
51,-4.931712e-7,3.019802657558296e-22
52,-4.72103602542276e-7,-1.533957591284958e-7
53,-4.0420674032070803e-7,-2.936733869494132e-7
54,-2.9557070131642895e-7,-4.0681816951291907e-7
55,-1.5638819070512987e-7,-4.813133599418011e-7
56,-1.2477667395125545e-21,-5.093107200000001e-7
57,1.5838314508955096e-7,-4.874531982081517e-7
58,3.031599587844934e-7,-4.172638862817619e-7
59,4.198753154739728e-7,-3.050572731515091e-7
60,4.966629556076768e-7,-1.6137557666618514e-7
61,5.2545024e-7,-3.8609457271632513e-22
62,5.028027938740274e-7,1.6337053105060618e-7
63,4.3032103224281686e-7,3.12646530619572e-7
64,3.145438449865893e-7,4.329324614350265e-7
65,1.6636296262723866e-7,5.12012551273553e-7
66,-5.30940166402401e-22,5.4158976e-7
67,-1.683579170116596e-7,5.181523895399037e-7
68,-3.221331024546506e-7,4.4337817820387183e-7
69,-4.4598960739608144e-7,3.24030416821668e-7
70,-5.273621469394292e-7,1.7135034858829212e-7
71,-5.5772928e-7,4.781149642799306e-22
72,-5.335019852057799e-7,-1.7334530297271295e-7
73,-4.5643532416492553e-7,-3.316196742897308e-7
74,-3.3351698865674664e-7,-4.5904675335713635e-7
75,-1.7633773454934744e-7,-5.427117426053049e-7
76,-1.5464857095863137e-21,-5.738688e-7
77,1.7833268893376824e-7,-5.488515808716556e-7
78,3.41106246124811e-7,-4.694924701259793e-7
79,4.7210389931819016e-7,-3.4300356049182697e-7
80,5.580613382711805e-7,-1.8132512051040287e-7
81,5.900083200000001e-7,-5.780414404466459e-22
82,5.642011765375312e-7,1.833200748948235e-7
83,4.825496160870344e-7,3.5059281795988957e-7
84,3.5249013232690724e-7,4.851610452792439e-7
85,1.8631250647145628e-7,5.734109339370568e-7
86,-4.45765401015519e-22,6.0614784e-7
87,-1.8830746085587679e-7,5.795507722034075e-7
88,-3.60079389794968e-7,4.956067620480893e-7
89,-4.982181912402988e-7,3.6197670416198586e-7
90,-5.88760529602933e-7,1.9129989243250964e-7
91,-6.222873600000001e-7,6.85874001216471e-22
92,-5.949003678692838e-7,-1.9329484681693004e-7
93,-5.086639080091431e-7,-3.695659616300483e-7
94,-3.7146327599706444e-7,-5.112753372013538e-7
95,-1.9628727839356506e-7,-6.041101252688086e-7
96,-1.876829018072513e-21,-6.3842688e-7
97,1.982822327779854e-7,-6.102499635351595e-7
98,3.7905253346512853e-7,-5.217210539701968e-7
99,5.243324831624073e-7,-3.809498478321448e-7
100,6.194597209346843e-7,-2.012746643546206e-7
101,6.545664e-7,-8.016126465894061e-22
102,6.255995592010351e-7,2.0326961873904084e-7
103,5.347781999312532e-7,3.885391053002051e-7
104,3.904364196672252e-7,5.373896291234611e-7
105,2.0626205031567385e-7,6.348093166005605e-7
106,-3.289662972161975e-22,6.7070592e-7
107,-2.0825700470009626e-7,6.409491548669107e-7
108,-3.9802567713528536e-7,5.478353458923069e-7
109,-5.504467750845161e-7,3.9992299150230377e-7
110,-6.501589122664369e-7,2.1124943627672718e-7
111,-6.868454400000001e-7,3.3654225664752e-21
112,-6.562987505327877e-7,-2.132443906611471e-7
113,-5.608924918533606e-7,-4.0751224897036574e-7
114,-4.0940956333738213e-7,-5.63503921045571e-7
115,-2.1623682223778035e-7,-6.655085079323131e-7
116,-2.238796664971151e-21,-7.029849600000001e-7
117,2.1823177662220256e-7,-6.716483461986634e-7
118,4.169988208054461e-7,-5.739496378144143e-7
119,5.765610670066232e-7,-4.188961351724647e-7
120,6.80858103598188e-7,-2.2122420819883837e-7
121,7.191244800000001e-7,-1.0568081911446059e-21
122,6.86997941864539e-7,2.2321916258325806e-7
123,5.870067837754679e-7,4.264853926405265e-7
124,4.283827070075431e-7,5.896182129676781e-7
125,2.2621159415989155e-7,6.962076992640643e-7
126,-1.805428550044364e-22,7.35264e-7
127,-2.2820654854430861e-7,7.023475375304163e-7
128,-4.3597196447560274e-7,6.000639297365246e-7
129,-6.026753589287333e-7,4.3786927884262156e-7
130,-7.115572949299407e-7,2.3119898012094472e-7
131,-7.514035200000001e-7,-1.4732564734759753e-21
132,-7.176971331962916e-7,-2.3319393450536414e-7
133,-6.131210756975781e-7,-4.454585363106831e-7
134,-4.4735585067769993e-7,-6.157325048897884e-7
135,-2.3618636608200293e-7,-7.269068905958152e-7
136,-2.6323886502822293e-21,-7.6754304e-7
137,2.381813204664197e-7,-7.330467288621673e-7
138,4.5494510814576365e-7,-6.261782216586318e-7
139,6.287896508508436e-7,-4.568424225127783e-7
