coh_id,n1_bot,n2_bot,n4_top,n3_top,length,interface_type
10779,22139,22140,44855,44856,5.3343162612629975e-8,NE_NCC
10780,22140,22141,44856,44857,5.33556811503812e-8,NE_NCC
10781,22141,22142,44857,44858,5.336819968824329e-8,NE_NCC
10782,22142,22143,44858,44859,5.3380718226281175e-8,NE_NCC
10783,22143,22144,44859,44860,5.339323676443019e-8,NE_NCC
10784,22144,22145,44860,44861,5.340575530268979e-8,NE_NCC
10785,22145,22146,44861,44862,5.341827384112505e-8,NE_NCC
10786,22146,22147,44862,44863,5.3430792379670876e-8,NE_NCC
10787,22147,22148,44863,44864,5.3443310918326894e-8,NE_NCC
10788,22148,22149,44864,44865,5.345582945715867e-8,NE_NCC
10789,22149,22150,44865,44866,5.3468347996078904e-8,NE_NCC
10790,22150,22151,44866,44867,5.348086653517422e-8,NE_NCC
10791,22151,22152,44867,44868,5.3493385074380016e-8,NE_NCC
10792,22152,22153,44868,44869,5.350590361369512e-8,NE_NCC
10793,22153,22154,44869,44870,5.351842215318568e-8,NE_NCC
10794,22154,22155,44870,44871,5.3530940692785765e-8,NE_NCC
10795,22155,22156,44871,44872,5.354345923249566e-8,NE_NCC
10796,22156,22157,44872,44873,5.355597777238014e-8,NE_NCC
10797,22157,22158,44873,44874,5.356849631237439e-8,NE_NCC
10798,22158,22159,44874,44875,5.358101485247775e-8,NE_NCC
10799,22159,22160,44875,44876,5.3593533392755695e-8,NE_NCC
10800,22160,22161,44876,44877,5.360605193314267e-8,NE_NCC
10801,22161,22162,44877,44878,5.361857047363882e-8,NE_NCC
10802,22162,22163,44878,44879,5.3631089014309316e-8,NE_NCC
10803,22163,22164,44879,44880,5.364360755508861e-8,NE_NCC
10804,22164,22165,44880,44881,5.365612609597665e-8,NE_NCC
10805,22165,22166,44881,44882,5.366864463703884e-8,NE_NCC
10806,22166,22167,44882,44883,5.3681163178209556e-8,NE_NCC
10807,22167,22168,44883,44884,5.369368171948867e-8,NE_NCC
10808,22168,22169,44884,44885,5.3706200260941717e-8,NE_NCC
10809,22169,22170,44885,44886,5.3718718802502965e-8,NE_NCC
10810,22170,22171,44886,44887,5.3731237344172395e-8,NE_NCC
10811,22171,22172,44887,44888,5.374375588601548e-8,NE_NCC
10812,22172,22173,44888,44889,5.3756274427944626e-8,NE_NCC
10813,22173,22174,44889,44890,5.376879297004726e-8,NE_NCC
10814,22174,22175,44890,44891,5.3781311512257714e-8,NE_NCC
10815,22175,22176,44891,44892,5.3793830054575746e-8,NE_NCC
10816,22176,22177,44892,44893,5.380634859706708e-8,NE_NCC
10817,22177,22178,44893,44894,5.381886713966595e-8,NE_NCC
10818,22178,22179,44894,44895,5.383138568237205e-8,NE_NCC
10819,22179,22180,44895,44896,5.3843904225251245e-8,NE_NCC
10820,22180,22181,44896,44897,5.385642276823773e-8,NE_NCC
10821,22181,22182,44897,44898,5.386894131133129e-8,NE_NCC
10822,22182,22183,44898,44899,5.3881459854597344e-8,NE_NCC
10823,22183,22184,44899,44900,5.389397839797074e-8,NE_NCC
10824,22184,22185,44900,44901,5.390649694145052e-8,NE_NCC
10825,22185,22186,44901,44902,5.391901548510312e-8,NE_NCC
10826,22186,22187,44902,44903,5.393153402886233e-8,NE_NCC
10827,22187,22188,44903,44904,5.3944052572727746e-8,NE_NCC
10828,22188,22189,44904,44905,5.395657111676601e-8,NE_NCC
10829,22189,22190,44905,44906,5.3969089660910054e-8,NE_NCC
10830,22190,22191,44906,44907,5.398160820516065e-8,NE_NCC
10831,22191,22192,44907,44908,5.3994126749583104e-8,NE_NCC
10832,22192,22193,44908,44909,5.400664529411196e-8,NE_NCC
10833,22193,22194,44909,44910,5.4019163838746634e-8,NE_NCC
10834,22194,22195,44910,44911,5.403168238355286e-8,NE_NCC
10835,22195,22196,44911,44912,5.404420092844306e-8,NE_NCC
10836,22196,22197,44912,44913,5.405671947350514e-8,NE_NCC
10837,22197,22198,44913,44914,5.406923801867243e-8,NE_NCC
10838,22198,22199,44914,44915,5.408175656394558e-8,NE_NCC
10839,22199,22200,44915,44916,5.409427510938976e-8,NE_NCC
10840,22200,22201,44916,44917,5.41067936549396e-8,NE_NCC
10841,22201,22202,44917,44918,5.411931220059438e-8,NE_NCC
10842,22202,22203,44918,44919,5.4131830746420584e-8,NE_NCC
10843,22203,22204,44919,44920,5.414434929235179e-8,NE_NCC
10844,22204,22205,44920,44921,5.415686783838764e-8,NE_NCC
10845,22205,22206,44921,44922,5.416938638459468e-8,NE_NCC
10846,22206,22207,44922,44923,5.418190493090654e-8,NE_NCC
10847,22207,22208,44923,44924,5.419442347732285e-8,NE_NCC
10848,22208,22209,44924,44925,5.420694202391001e-8,NE_NCC
10849,22209,22210,44925,44926,5.4219460570601685e-8,NE_NCC
10850,22210,22211,44926,44927,5.4231979117397604e-8,NE_NCC
10851,22211,22212,44927,44928,5.424449766436406e-8,NE_NCC
10852,22212,22213,44928,44929,5.425701621143473e-8,NE_NCC
10853,22213,22214,44929,44930,5.426953475860949e-8,NE_NCC
10854,22214,22215,44930,44931,5.4282053305954544e-8,NE_NCC
10855,22215,22216,44931,44932,5.429457185340346e-8,NE_NCC
10856,22216,22217,44932,44933,5.430709040095622e-8,NE_NCC
10857,22217,22218,44933,44934,5.4319608948679005e-8,NE_NCC
10858,22218,22219,44934,44935,5.43321274965054e-8,NE_NCC
10859,22219,22220,44935,44936,5.434464604443542e-8,NE_NCC
10860,22220,22221,44936,44937,5.435716459253514e-8,NE_NCC
10861,22221,22222,44937,44938,5.4369683140716126e-8,NE_NCC
10862,22222,22223,44938,44939,5.4382201689066846e-8,NE_NCC
10863,22223,22224,44939,44940,5.4394720237520574e-8,NE_NCC
10864,22224,22225,44940,44941,5.440723878607759e-8,NE_NCC
10865,22225,22226,44941,44942,5.441975733480384e-8,NE_NCC
10866,22226,22227,44942,44943,5.4432275883633194e-8,NE_NCC
10867,22227,22228,44943,44944,5.444479443256511e-8,NE_NCC
10868,22228,22229,44944,44945,5.445731298166641e-8,NE_NCC
10869,22229,22230,44945,44946,5.4469831530870435e-8,NE_NCC
10870,22230,22231,44946,44947,5.448235008017658e-8,NE_NCC
10871,22231,22232,44947,44948,5.449486862965209e-8,NE_NCC
10872,22232,22233,44948,44949,5.4507387179229744e-8,NE_NCC
10873,22233,22234,44949,44950,5.4519905728909756e-8,NE_NCC
10874,22234,22235,44950,44951,5.4532424278758474e-8,NE_NCC
10875,22235,22236,44951,44952,5.454494282870946e-8,NE_NCC
10876,22236,22237,44952,44953,5.4557461378762033e-8,NE_NCC
10877,22237,22238,44953,44954,5.4569979928983545e-8,NE_NCC
10878,22238,22239,44954,44955,5.45824984793064e-8,NE_NCC
10879,22239,22240,44955,44956,5.4595017029731315e-8,NE_NCC
10880,22240,22241,44956,44957,5.460753558032451e-8,NE_NCC
10881,22241,22242,44957,44958,5.462005413101922e-8,NE_NCC
10882,22242,22243,44958,44959,5.463257268181526e-8,NE_NCC
10883,22243,22244,44959,44960,5.4645091232779566e-8,NE_NCC
10884,22244,22245,44960,44961,5.465760978382266e-8,NE_NCC
10885,22245,22246,44961,44962,5.467012833503364e-8,NE_NCC
10886,22246,22247,44962,44963,5.468264688634609e-8,NE_NCC
10887,22247,22248,44963,44964,5.4695165437759184e-8,NE_NCC
10888,22248,22249,44964,44965,5.47076839893401e-8,NE_NCC
10889,22249,22250,44965,44966,5.472020254102195e-8,NE_NCC
10890,22250,22251,44966,44967,5.4732721092804316e-8,NE_NCC
10891,22251,22252,44967,44968,5.47452396447543e-8,NE_NCC
10892,22252,22253,44968,44969,5.475775819680458e-8,NE_NCC
10893,22253,22254,44969,44970,5.477027674895565e-8,NE_NCC
10894,22254,22255,44970,44971,5.478279530127374e-8,NE_NCC
10895,22255,22256,44971,44972,5.4795313853692306e-8,NE_NCC
10896,22256,22257,44972,44973,5.4807832406210905e-8,NE_NCC
10897,22257,22258,44973,44974,5.482035095889657e-8,NE_NCC
10898,22258,22259,44974,44975,5.483286951168231e-8,NE_NCC
10899,22259,22260,44975,44976,5.484538806456791e-8,NE_NCC
10900,22260,22261,44976,44977,5.485790661762034e-8,NE_NCC
10901,22261,22262,44977,44978,5.487042517077252e-8,NE_NCC
10902,22262,22263,44978,44979,5.488294372402434e-8,NE_NCC
10903,22263,22264,44979,44980,5.4895462277442774e-8,NE_NCC
10904,22264,22265,44980,44981,5.4907980830960713e-8,NE_NCC
10905,22265,22266,44981,44982,5.492049938457799e-8,NE_NCC
10906,22266,22267,44982,44983,5.493301793836167e-8,NE_NCC
10907,22267,22268,44983,44984,5.494553649224456e-8,NE_NCC
10908,22268,22269,44984,44985,5.495805504622662e-8,NE_NCC
10909,22269,22270,44985,44986,5.497057360037467e-8,NE_NCC
10910,22270,22271,44986,44987,5.498309215459946e-8,NE_NCC
10911,22271,22272,44987,44988,5.4995610708990234e-8,NE_NCC
10912,22272,22273,44988,44989,5.5008129263479746e-8,NE_NCC
10913,22273,22274,44989,44990,5.502064781806788e-8,NE_NCC
10914,22274,22275,44990,44991,5.503316637282201e-8,NE_NCC
10915,22275,22276,44991,44992,5.504568492767452e-8,NE_NCC
10916,22276,22277,44992,44993,5.505820348262544e-8,NE_NCC
10917,22277,22278,44993,44994,5.5070722037741804e-8,NE_NCC
10918,22278,22279,44994,44995,5.508324059295675e-8,NE_NCC
10919,22279,22280,44995,44996,5.509575914826961e-8,NE_NCC
10920,22280,22281,44996,44997,5.510827770374786e-8,NE_NCC
10921,22281,22282,44997,44998,5.512079625932433e-8,NE_NCC
10922,22282,22283,44998,44999,5.513331481499832e-8,NE_NCC
10923,22283,22284,44999,45000,5.5145833370837754e-8,NE_NCC
10924,22284,22285,45000,45001,5.515835192677457e-8,NE_NCC
10925,22285,22286,45001,45002,5.5170870482809445e-8,NE_NCC
10926,22286,22287,45002,45003,5.51833890390091e-8,NE_NCC
10927,22287,22288,45003,45004,5.5195907595306065e-8,NE_NCC
10928,22288,22289,45004,45005,5.520842615170052e-8,NE_NCC
10929,22289,22290,45005,45006,5.522094470825953e-8,NE_NCC
10930,22290,22291,45006,45007,5.523346326491607e-8,NE_NCC
10931,22291,22292,45007,45008,5.524598182166964e-8,NE_NCC
10932,22292,22293,45008,45009,5.5258500378587535e-8,NE_NCC
10933,22293,22294,45009,45010,5.527101893558e-8,NE_NCC
10934,22294,22295,45010,45011,5.52835374927368e-8,NE_NCC
10935,22295,22296,45011,45012,5.5296056049990414e-8,NE_NCC
10936,22296,22297,45012,45013,5.5308574607340575e-8,NE_NCC
10937,22297,22298,45013,45014,5.5321093164855114e-8,NE_NCC
10938,22298,22299,45014,45015,5.5333611722465975e-8,NE_NCC
10939,22299,22300,45015,45016,5.5346130280173386e-8,NE_NCC
10940,22300,22301,45016,45017,5.535864883804462e-8,NE_NCC
10941,22301,22302,45017,45018,5.537116739601226e-8,NE_NCC
10942,22302,22303,45018,45019,5.53836859540759e-8,NE_NCC
10943,22303,22304,45019,45020,5.53962045123034e-8,NE_NCC
10944,22304,22305,45020,45021,5.540872307062683e-8,NE_NCC
10945,22305,22306,45021,45022,5.542124162904619e-8,NE_NCC
10946,22306,22307,45022,45023,5.543376018762908e-8,NE_NCC
10947,22307,22308,45023,45024,5.54462787463077e-8,NE_NCC
10948,22308,22309,45024,45025,5.5458797305082e-8,NE_NCC
10949,22309,22310,45025,45026,5.547131586401957e-8,NE_NCC
10950,22310,22311,45026,45027,5.5483834423052706e-8,NE_NCC
10951,22311,22312,45027,45028,5.549635298218121e-8,NE_NCC
10952,22312,22313,45028,45029,5.550887154147269e-8,NE_NCC
10953,22313,22314,45029,45030,5.552139010085958e-8,NE_NCC
10954,22314,22315,45030,45031,5.553390866034159e-8,NE_NCC
10955,22315,22316,45031,45032,5.554642721998628e-8,NE_NCC
10956,22316,22317,45032,45033,5.555894577970366e-8,NE_NCC
10957,22317,22318,45033,45034,5.557146433958361e-8,NE_NCC
10958,22318,22319,45034,45035,5.558398289955833e-8,NE_NCC
10959,22319,22320,45035,45036,5.559650145962794e-8,NE_NCC
10960,22320,22321,45036,45037,5.560902001985986e-8,NE_NCC
10961,22321,22322,45037,45038,5.562153858018657e-8,NE_NCC
10962,22322,22323,45038,45039,5.5634057140607504e-8,NE_NCC
10963,22323,22324,45039,45040,5.564657570119109e-8,NE_NCC
10964,22324,22325,45040,45041,5.5659094261868864e-8,NE_NCC
10965,22325,22326,45041,45042,5.5671612822640714e-8,NE_NCC
10966,22326,22327,45042,45043,5.5684131383574764e-8,NE_NCC
10967,22327,22328,45043,45044,5.569664994460301e-8,NE_NCC
10968,22328,22329,45044,45045,5.570916850572503e-8,NE_NCC
10969,22329,22330,45045,45046,5.572168706700909e-8,NE_NCC
10970,22330,22331,45046,45047,5.5734205628386914e-8,NE_NCC
10971,22331,22332,45047,45048,5.5746724189858313e-8,NE_NCC
10972,22332,22333,45048,45049,5.575924275149177e-8,NE_NCC
10973,22333,22334,45049,45050,5.5771761313218594e-8,NE_NCC
10974,22334,22335,45050,45051,5.578427987503883e-8,NE_NCC
10975,22335,22336,45051,45052,5.579679843702049e-8,NE_NCC
10976,22336,22337,45052,45053,5.58093169990959e-8,NE_NCC
10977,22337,22338,45053,45054,5.582183556126416e-8,NE_NCC
10978,22338,22339,45054,45055,5.5834354123593717e-8,NE_NCC
10979,22339,22340,45055,45056,5.584687268601641e-8,NE_NCC
10980,22340,22341,45056,45057,5.585939124853202e-8,NE_NCC
10981,22341,22342,45057,45058,5.587190981120874e-8,NE_NCC
10982,22342,22343,45058,45059,5.588442837395573e-8,NE_NCC
10983,22343,22344,45059,45060,5.5896946936863376e-8,NE_NCC
10984,22344,22345,45060,45061,5.590946549986394e-8,NE_NCC
10985,22345,22346,45061,45062,5.592198406295693e-8,NE_NCC
10986,22346,22347,45062,45063,5.5934502626210695e-8,NE_NCC
10987,22347,22348,45063,45064,5.594702118955683e-8,NE_NCC
10988,22348,22349,45064,45065,5.5959539752995305e-8,NE_NCC
10989,22349,22350,45065,45066,5.597205831659435e-8,NE_NCC
10990,22350,22351,45066,45067,5.598457688028554e-8,NE_NCC
10991,22351,22352,45067,45068,5.5997095444068784e-8,NE_NCC
10992,22352,22353,45068,45069,5.600961400801243e-8,NE_NCC
10993,22353,22354,45069,45070,5.602213257204789e-8,NE_NCC
10994,22354,22355,45070,45071,5.603465113617529e-8,NE_NCC
10995,22355,22356,45071,45072,5.604716970046275e-8,NE_NCC
10996,22356,22357,45072,45073,5.6059688264841924e-8,NE_NCC
10997,22357,22358,45073,45074,5.607220682931255e-8,NE_NCC
10998,22358,22359,45074,45075,5.608472539394334e-8,NE_NCC
10999,22359,22360,45075,45076,5.609724395866546e-8,NE_NCC
11000,22360,22361,45076,45077,5.610976252347899e-8,NE_NCC
11001,22361,22362,45077,45078,5.612228108845198e-8,NE_NCC
11002,22362,22363,45078,45079,5.613479965351638e-8,NE_NCC
11003,22363,22364,45079,45080,5.6147318218672006e-8,NE_NCC
11004,22364,22365,45080,45081,5.615983678398675e-8,NE_NCC
11005,22365,22366,45081,45082,5.6172355349370147e-8,NE_NCC
11006,22366,22367,45082,45083,5.6184873914912426e-8,NE_NCC
11007,22367,22368,45083,45084,5.619739248054572e-8,NE_NCC
11008,22368,22369,45084,45085,5.620991104626981e-8,NE_NCC
11009,22369,22370,45085,45086,5.622242961215293e-8,NE_NCC
11010,22370,22371,45086,45087,5.623494817812661e-8,NE_NCC
11011,22371,22372,45087,45088,5.624746674419076e-8,NE_NCC
11012,22372,22373,45088,45089,5.6259985310414005e-8,NE_NCC
11013,22373,22374,45089,45090,5.6272503876727316e-8,NE_NCC
11014,22374,22375,45090,45091,5.628502244313097e-8,NE_NCC
11015,22375,22376,45091,45092,5.629754100969378e-8,NE_NCC
11016,22376,22377,45092,45093,5.631005957634595e-8,NE_NCC
11017,22377,22378,45093,45094,5.6322578143088765e-8,NE_NCC
11018,22378,22379,45094,45095,5.633509670998963e-8,NE_NCC
11019,22379,22380,45095,45096,5.634761527698073e-8,NE_NCC
11020,22380,22381,45096,45097,5.6360133844061214e-8,NE_NCC
11021,22381,22382,45097,45098,5.6372652411300465e-8,NE_NCC
11022,22382,22383,45098,45099,5.6385170978628985e-8,NE_NCC
11023,22383,22384,45099,45100,5.639768954604729e-8,NE_NCC
11024,22384,22385,45100,45101,5.641020811362366e-8,NE_NCC
11025,22385,22386,45101,45102,5.642272668128916e-8,NE_NCC
11026,22386,22387,45102,45103,5.6435245249044214e-8,NE_NCC
11027,22387,22388,45103,45104,5.6447763816957134e-8,NE_NCC
11028,22388,22389,45104,45105,5.646028238493635e-8,NE_NCC
11029,22389,22390,45105,45106,5.647280095307326e-8,NE_NCC
11030,22390,22391,45106,45107,5.648531952129924e-8,NE_NCC
11031,22391,22392,45107,45108,5.649783808961405e-8,NE_NCC
11032,22392,22393,45108,45109,5.651035665808653e-8,NE_NCC
11033,22393,22394,45109,45110,5.652287522664776e-8,NE_NCC
11034,22394,22395,45110,45111,5.653539379529755e-8,NE_NCC
11035,22395,22396,45111,45112,5.65479123641049e-8,NE_NCC
11036,22396,22397,45112,45113,5.65604309330007e-8,NE_NCC
11037,22397,22398,45113,45114,5.657294950198484e-8,NE_NCC
11038,22398,22399,45114,45115,5.658546807112632e-8,NE_NCC
11039,22399,22400,45115,45116,5.659798664035605e-8,NE_NCC
11040,22400,22401,45116,45117,5.6610505209673895e-8,NE_NCC
11041,22401,22402,45117,45118,5.662302377914892e-8,NE_NCC
11042,22402,22403,45118,45119,5.663554234871183e-8,NE_NCC
11043,22403,22404,45119,45120,5.6648060918362814e-8,NE_NCC
11044,22404,22405,45120,45121,5.666057948817047e-8,NE_NCC
11045,22405,22406,45121,45122,5.6673098058066086e-8,NE_NCC
11046,22406,22407,45122,45123,5.6685616628049326e-8,NE_NCC
11047,22407,22408,45123,45124,5.669813519818946e-8,NE_NCC
11048,22408,22409,45124,45125,5.671065376841683e-8,NE_NCC
11049,22409,22410,45125,45126,5.672317233873182e-8,NE_NCC
11050,22410,22411,45126,45127,5.673569090920314e-8,NE_NCC
11051,22411,22412,45127,45128,5.6748209479762e-8,NE_NCC
11052,22412,22413,45128,45129,5.67607280504081e-8,NE_NCC
11053,22413,22414,45129,45130,5.67732466212103e-8,NE_NCC
11054,22414,22415,45130,45131,5.678576519207669e-8,NE_NCC
11055,22415,22416,45131,45132,5.679828376309935e-8,NE_NCC
11056,22416,22417,45132,45133,5.681080233420862e-8,NE_NCC
11057,22417,22418,45133,45134,5.682332090540495e-8,NE_NCC
11058,22418,22419,45134,45135,5.6835839476757264e-8,NE_NCC
11059,22419,22420,45135,45136,5.6848358048196203e-8,NE_NCC
11060,22420,22421,45136,45137,5.6860876619721864e-8,NE_NCC
11061,22421,22422,45137,45138,5.687339519140314e-8,NE_NCC
11062,22422,22423,45138,45139,5.6885913763170974e-8,NE_NCC
11063,22423,22424,45139,45140,5.689843233502543e-8,NE_NCC
11064,22424,22425,45140,45141,5.691095090703497e-8,NE_NCC
11065,22425,22426,45141,45142,5.692346947913123e-8,NE_NCC
11066,22426,22427,45142,45143,5.693598805131344e-8,NE_NCC
11067,22427,22428,45143,45144,5.694850662365104e-8,NE_NCC
11068,22428,22429,45144,45145,5.696102519607473e-8,NE_NCC
11069,22429,22430,45145,45146,5.6973543768584224e-8,NE_NCC
11070,22430,22431,45146,45147,5.69860623412491e-8,NE_NCC
11071,22431,22432,45147,45148,5.699858091399966e-8,NE_NCC
11072,22432,22433,45148,45149,5.7011099486835894e-8,NE_NCC
11073,22433,22434,45149,45150,5.7023618059827266e-8,NE_NCC
11074,22434,22435,45150,45151,5.703613663290416e-8,NE_NCC
11075,22435,22436,45151,45152,5.7048655206066416e-8,NE_NCC
11076,22436,22437,45152,45153,5.706117377938369e-8,NE_NCC
11077,22437,22438,45153,45154,5.7073692352762845e-8,NE_NCC
11078,22438,22439,45154,45155,5.7086210926297046e-8,NE_NCC
11079,22439,22440,45155,45156,5.7098729499916295e-8,NE_NCC
11080,22440,22441,45156,45157,5.711124807362053e-8,NE_NCC
11081,22441,22442,45157,45158,5.712376664747946e-8,NE_NCC
11082,22442,22443,45158,45159,5.713628522142328e-8,NE_NCC
11083,22443,22444,45159,45160,5.7148803795451835e-8,NE_NCC
11084,22444,22445,45160,45161,5.7161322369635035e-8,NE_NCC
11085,22445,22446,45161,45162,5.717384094390264e-8,NE_NCC
11086,22446,22447,45162,45163,5.718635951825499e-8,NE_NCC
11087,22447,22448,45163,45164,5.719887809276167e-8,NE_NCC
11088,22448,22449,45164,45165,5.7211396667352565e-8,NE_NCC
11089,22449,22450,45165,45166,5.7223915242027964e-8,NE_NCC
11090,22450,22451,45166,45167,5.723643381685747e-8,NE_NCC
11091,22451,22452,45167,45168,5.724895239177115e-8,NE_NCC
11092,22452,22453,45168,45169,5.7261470966769005e-8,NE_NCC
11093,22453,22454,45169,45170,5.727398954192075e-8,NE_NCC
11094,22454,22455,45170,45171,5.728650811715632e-8,NE_NCC
11095,22455,22456,45171,45172,5.7299026692475994e-8,NE_NCC
11096,22456,22457,45172,45173,5.731154526794936e-8,NE_NCC
11097,22457,22458,45173,45174,5.732406384350647e-8,NE_NCC
11098,22458,22459,45174,45175,5.733658241914718e-8,NE_NCC
11099,22459,22460,45175,45176,5.7349100994941455e-8,NE_NCC
11100,22460,22461,45176,45177,5.736161957079609e-8,NE_NCC
11101,22461,22462,45177,45178,5.7374138146803964e-8,NE_NCC
11102,22462,22463,45178,45179,5.7386656722895305e-8,NE_NCC
11103,22463,22464,45179,45180,5.7399175299069794e-8,NE_NCC
11104,22464,22465,45180,45181,5.7411693875397887e-8,NE_NCC
11105,22465,22466,45181,45182,5.7424212451808896e-8,NE_NCC
11106,22466,22467,45182,45183,5.743673102830307e-8,NE_NCC
11107,22467,22468,45183,45184,5.7449249604950154e-8,NE_NCC
11108,22468,22469,45184,45185,5.7461768181680435e-8,NE_NCC
11109,22469,22470,45185,45186,5.7474286758493276e-8,NE_NCC
11110,22470,22471,45186,45187,5.748680533545922e-8,NE_NCC
11111,22471,22472,45187,45188,5.7499323912507785e-8,NE_NCC
11112,22472,22473,45188,45189,5.751184248963893e-8,NE_NCC
11113,22473,22474,45189,45190,5.7524361066922914e-8,NE_NCC
11114,22474,22475,45190,45191,5.753687964428937e-8,NE_NCC
11115,22475,22476,45191,45192,5.75493982217382e-8,NE_NCC
11116,22476,22477,45192,45193,5.756191679933958e-8,NE_NCC
11117,22477,22478,45193,45194,5.757443537702319e-8,NE_NCC
11118,22478,22479,45194,45195,5.7586953954788984e-8,NE_NCC
11119,22479,22480,45195,45196,5.7599472532707163e-8,NE_NCC
11120,22480,22481,45196,45197,5.7611991110707365e-8,NE_NCC
11121,22481,22482,45197,45198,5.7624509688789564e-8,NE_NCC
11122,22482,22483,45198,45199,5.7637028267024004e-8,NE_NCC
11123,22483,22484,45199,45200,5.7649546845340176e-8,NE_NCC
11124,22484,22485,45200,45201,5.7662065423738073e-8,NE_NCC
11125,22485,22486,45201,45202,5.7674584002288066e-8,NE_NCC
11126,22486,22487,45202,45203,5.768710258089613e-8,NE_NCC
11127,22487,22488,45203,45204,5.7699621159656144e-8,NE_NCC
11128,22488,22489,45204,45205,5.771213973849761e-8,NE_NCC
11129,22489,22490,45205,45206,5.7724658317420375e-8,NE_NCC
11130,22490,22491,45206,45207,5.7737176896495025e-8,NE_NCC
11131,22491,22492,45207,45208,5.774969547565071e-8,NE_NCC
11132,22492,22493,45208,45209,5.776221405488764e-8,NE_NCC
11133,22493,22494,45209,45210,5.7774732634276184e-8,NE_NCC
11134,22494,22495,45210,45211,5.778725121374573e-8,NE_NCC
11135,22495,22496,45211,45212,5.779976979329601e-8,NE_NCC
11136,22496,22497,45212,45213,5.7812288372997894e-8,NE_NCC
11137,22497,22498,45213,45214,5.782480695278054e-8,NE_NCC
11138,22498,22499,45214,45215,5.783732553264394e-8,NE_NCC
11139,22499,22500,45215,45216,5.784984411265835e-8,NE_NCC
11140,22500,22501,45216,45217,5.7862362692753435e-8,NE_NCC
11141,22501,22502,45217,45218,5.7874881272929076e-8,NE_NCC
11142,22502,22503,45218,45219,5.7887399853255713e-8,NE_NCC
11143,22503,22504,45219,45220,5.789991843366285e-8,NE_NCC
11144,22504,22505,45220,45221,5.7912437014149844e-8,NE_NCC
11145,22505,22506,45221,45222,5.7924955594788143e-8,NE_NCC
11146,22506,22507,45222,45223,5.793747417550646e-8,NE_NCC
11147,22507,22508,45223,45224,5.794999275630473e-8,NE_NCC
11148,22508,22509,45224,45225,5.7962511337253825e-8,NE_NCC
11149,22509,22510,45225,45226,5.797502991825911e-8,NE_NCC
11150,22510,22511,45226,45227,5.798754849941512e-8,NE_NCC
11151,22511,22512,45227,45228,5.800006708065089e-8,NE_NCC
11152,22512,22513,45228,45229,5.801258566196632e-8,NE_NCC
11153,22513,22514,45229,45230,5.802510424343232e-8,NE_NCC
11154,22514,22515,45230,45231,5.8037622824977326e-8,NE_NCC
11155,22515,22516,45231,45232,5.805014140660265e-8,NE_NCC
11156,22516,22517,45232,45233,5.806265998837754e-8,NE_NCC
11157,22517,22518,45233,45234,5.807517857023217e-8,NE_NCC
11158,22518,22519,45234,45235,5.808769715216588e-8,NE_NCC
11159,22519,22520,45235,45236,5.810021573424976e-8,NE_NCC
11160,22520,22521,45236,45237,5.8112734316412685e-8,NE_NCC
11161,22521,22522,45237,45238,5.812525289865469e-8,NE_NCC
11162,22522,22523,45238,45239,5.8137771481046644e-8,NE_NCC
11163,22523,22524,45239,45240,5.8150290063517467e-8,NE_NCC
11164,22524,22525,45240,45241,5.816280864606712e-8,NE_NCC
11165,22525,22526,45241,45242,5.817532722876661e-8,NE_NCC
11166,22526,22527,45242,45243,5.81878458115447e-8,NE_NCC
11167,22527,22528,45243,45244,5.8200364394401445e-8,NE_NCC
11168,22528,22529,45244,45245,5.821288297740776e-8,NE_NCC
11169,22529,22530,45245,45246,5.8225401560492606e-8,NE_NCC
11170,22530,22531,45246,45247,5.82379201436558e-8,NE_NCC
11171,22531,22532,45247,45248,5.8250438726968445e-8,NE_NCC
11172,22532,22533,45248,45249,5.826295731035936e-8,NE_NCC
11173,22533,22534,45249,45250,5.827547589382845e-8,NE_NCC
11174,22534,22535,45250,45251,5.828799447744675e-8,NE_NCC
11175,22535,22536,45251,45252,5.830051306111953e-8,NE_NCC
11176,22536,22537,45252,45253,5.831303164494128e-8,NE_NCC
11177,22537,22538,45253,45254,5.832555022884105e-8,NE_NCC
11178,22538,22539,45254,45255,5.833806881281869e-8,NE_NCC
11179,22539,22540,45255,45256,5.8350587396945263e-8,NE_NCC
11180,22540,22541,45256,45257,5.836310598114942e-8,NE_NCC
11181,22541,22542,45257,45258,5.8375624565431304e-8,NE_NCC
11182,22542,22543,45258,45259,5.838814314986215e-8,NE_NCC
11183,22543,22544,45259,45260,5.8400661734370375e-8,NE_NCC
11184,22544,22545,45260,45261,5.84131803189558e-8,NE_NCC
11185,22545,22546,45261,45262,5.842569890369014e-8,NE_NCC
11186,22546,22547,45262,45263,5.8438217488501625e-8,NE_NCC
11187,22547,22548,45263,45264,5.845073607339057e-8,NE_NCC
11188,22548,22549,45264,45265,5.84632546584277e-8,NE_NCC
11189,22549,22550,45265,45266,5.8475773243541915e-8,NE_NCC
11190,22550,22551,45266,45267,5.848829182873344e-8,NE_NCC
11191,22551,22552,45267,45268,5.8500810414072805e-8,NE_NCC
11192,22552,22553,45268,45269,5.851332899948944e-8,NE_NCC
11193,22553,22554,45269,45270,5.8525847584982716e-8,NE_NCC
11194,22554,22555,45270,45271,5.8538366170624234e-8,NE_NCC
11195,22555,22556,45271,45272,5.855088475634214e-8,NE_NCC
11196,22556,22557,45272,45273,5.8563403342136915e-8,NE_NCC
