node_id,x,y
516,-6.904785897367951e-7,2.860055963972318e-7
517,-7.115572949299407e-7,2.3119898012094472e-7
518,-7.282881433622849e-7,1.748465137111813e-7
519,-7.405584142134654e-7,1.1729292996282502e-7
520,-7.482827053537805e-7,5.889112609868711e-8
521,-7.514035200000001e-7,-1.4732564734759753e-21
522,-7.498916820783939e-7,-5.901775531315287e-8
523,-7.437465773588262e-7,-1.1779788539826387e-7
524,-7.329962184955825e-7,-1.7597682254683685e-7
525,-7.176971331962916e-7,-2.3319393450536414e-7
526,-6.979340758330742e-7,-2.8909375985239205e-7
527,-6.738195639032861e-7,-3.4332821617595974e-7
528,-6.454932418339314e-7,-3.955587673348343e-7
529,-6.131210756975781e-7,-4.454585363106831e-7
530,-5.768943834613289e-7,-4.92714350466671e-7
531,-5.3702870641799e-7,-5.370287064179892e-7
532,-4.937625284431746e-7,-5.781216421903168e-7
533,-4.4735585067769993e-7,-6.157325048897884e-7
534,-3.9808863014539653e-7,-6.496216027295497e-7
535,-3.4625909167610336e-7,-6.795717309501933e-7
536,-2.921819233075556e-7,-7.053895619293521e-7
537,-2.3618636608200293e-7,-7.269068905958152e-7
538,-1.7861420983003972e-7,-7.439817271399419e-7
539,-1.1981770714003516e-7,-7.564992299402669e-7
540,-6.015741824336729e-8,-7.643724725999129e-7
541,-2.6323886502822293e-21,-7.6754304e-7
542,6.028404745783563e-8,-7.659814493245262e-7
543,1.203226625754712e-7,-7.59687393085628e-7
